Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,11 Mbps,12 Mbps,13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,49 Mbps,50 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,82 Mbps,83 Mbps,85 Mbps,90 Mbps,92 Mbps,95 Mbps,100 Mbps
BUENOS AIRES,Magdalena,Magdalena,6505040,,,,,,,15,88,,,2,,,1095,,64,,,136,1788,,,,225,,13,,298,,,428,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Magdalena,Roberto J. Payró,6505050,,,,,,,,,,,,,,,,,,,,22,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Magdalena,Vieytes,6505060,,,,,,,,,,,,,,,,,28,,,59,,,,,,1,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Maipú,Las Armas,6511010,,,,,,,,54,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Maipú,Maipú,6511020,1100,,,,,,2,20,,,,,,,,40,,,,,,,,200,,,,,,,429,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Maipú,Santo Domingo,6511030,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,6515010,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,6515010,41,,,,,,,,,,785,,,1153,,,,,1140,1,,,,,,2034,,,,,1203,,,,,656,,,,,2102,,,,,10,,,,,,,,,,,,,41,,,,1978,,,,,,,581,,,,,,,,,1883
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,6515010,22,,,,,,,47,,,16,,,103,,,,,2,74,,,,,,266,,,,,8,,,,,377,,,,,16,,,,,14,,,,,,,,,,,,,4,,,,1015,,,,,,,282,,,,,,,,,802
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,6515010,16,,,,,,5,1,,,112,,,263,,71,,,295,1,,,,45,,655,,,,,175,,,,,81,,,,,272,,,,,12,,,,,,,,,,,,,45,,,,924,,,,,,,295,,,,,,,,,903
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,6515010,4,,,4,1,,13,5,,,1,,,5,,75,,,5,20,,,,92,,358,,,,,98,,,,,,,,,,31,,,,,5854,,,,,,,,,,,,,73,,,,2126,,,,,,,588,,,,,,,,,1844
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,6515010,4,,,,,,,1,,,1,,,8,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,26,,,,,,,5,,,,,,,,,17
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,6515010,127,,,1,,,,691,,,,,,,,,,,1,,,,,,,1049,,,,,,,,,,1951,,,,,8,,,,,30,,,,,,,,,,,,,1666,,,,1146,,,,,,,308,,,,,,,,,1014
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,6515010,7,,,,,,2,5,,,4,,,15,,16,,,,1,,,,10,,140,,,,,5,,,,,3,,,,,13,,,,,2496,,,,,,,,,,,,,8,,,,1179,,,,,,,308,,,,,,,,,1013
BUENOS AIRES,Mar Chiquita,Coronel Vidal,6518010,,,,,,,,29,,,3,,,11,,2,1,,,3,,,,,,1495,,,,,63,,,,,233,,,,,15,,,,,51,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,3,,,
BUENOS AIRES,Mar Chiquita,General Pirán,6518020,,,,,,,,26,,,,,,4,,,,,,1,,,,,,257,,,,,,,,,,14,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Mar Chiquita,La Armonía,6518030,,,,,,,,,,,,,,,,,,,,60,,,,5,,25,,5,,,8,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Mar Chiquita,Mar de Cobo,6518050,,,,,,,1,,,,,,,,,26,,,,,,,,85,,1045,,,,,72,,,,,139,,,,,,,,,,88,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,6518060,,,,,,,,594,,,106,,,1653,,,20,,,584,,,,,,282,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Marcos Paz,Marcos Paz,6525020,1,,,1,,,55,61,,,720,,,429,,537,17,,234,36,,,,3142,,103,,,,,656,,,,,2146,,,,,3,,,,,555,,,,,,,,,,,,,357,,,,221,,,,,,,78,,,,,,,,,202
BUENOS AIRES,Mercedes,Gowland,6532010,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
BUENOS AIRES,Mercedes,Jorge Born,6532030,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Mercedes,Mercedes,6532020,1,,,7,,,51,2,,,103,,,47,,596,,,11,217,,970,,413,,741,,36,,,272,,,77,,2921,,,,,100,,,,,3205,,,,,,,,,,,,,955,,,,,,,,,,,,,,,,,,,,505
BUENOS AIRES,Merlo,Libertad,6539010,14,,,2,,,7,3,,,1587,,,10,,56,,,1,127,,21,,78,,715,,,,1,61,,,,,5,,,,,98,,,,,13468,,,,,,,,,,,,,111,,,,5239,,,,,,,1271,,,,,,,,,2679
BUENOS AIRES,Merlo,Mariano Acosta,6539010,,,,,,,,428,,,1287,,,1816,,,,,1464,20,,,,85,,678,,,,,,,,,,22,,,,,20,,,,,21,,,,,,,,,,,,,3986,,,,2511,,,,,,,574,,73,,,,,,,1976
BUENOS AIRES,Merlo,Merlo,6539010,22,,,11,,,34,20,,,290,,,74,,233,,,71,780,,5,,121,,1237,,14,,,129,,,24,,3,,,,,197,,,,,22713,,,,,,,,,,,,,2818,,,,12952,,,,,,,3233,,4,,,,,,,10355
BUENOS AIRES,Merlo,OTROS,Sin Datos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Merlo,Pontevedra,6539010,,,,1,,,10,,,,,,,130,,214,,,,2,,1659,,289,,132,,,,,272,,,,,2,,,,,13,,,,,3,,,,,,,,,,,,,18,,,,1588,,,,,,,358,,,,,,,,,1582
BUENOS AIRES,Merlo,San Antonio De Padua,6539010,30,,,5,,,2,2,,,92,,,3,,14,,,6,328,,,,8,,118,,7,,3,8,,,21,,,,,,,88,,,,,5996,,,,,,,,,,,,,1920,,,,1058,,,,,,,378,,,,,,,,,1847
BUENOS AIRES,Monte,Abbott,6547010,1,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),6547020,,1,,,24,,1,64,,,368,,25,179,,12,,,1198,21,,,,8,,1624,,8,,,34,,,43,,553,,,,,96,,,,,2,,,,,,,,,,,,,1742,,,,,,,,,,,,,,,,,,,,441
BUENOS AIRES,Monte Hermoso,Balneario Sauce Grande,6553010,,,,,,,,,,,5,,,13,,,7,,6,27,,,,,,355,,9,,,,,,,,63,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Monte Hermoso,Monte Hermoso,6553020,,,,,,,,,,,87,,,160,,,74,,32,619,,,,,,3173,,278,,,3,,,,,628,,,,,,,,,,269,,,,,,,,4,,,,,,,,,13,,,,,,,,,,,,,,,,
BUENOS AIRES,Moreno,Cuartel V,6560010,,,,,,,,,,,,,,,,,,,,,,,,,,762,,,,,,,,,,14,,,,,,,,,,1,,,,,,,,,,,,,,,,,10,,,,,,,1,,,,,,,,,10
BUENOS AIRES,Moreno,Francisco Alvarez,6560010,1,,,,,,57,,,,,,,,,523,,,61,,,,,260,,401,,4,,,254,,,2,,141,,,,,21,,,,,579,,,,,,,,280,,,,,616,,,,879,,,,,,,311,,,,,,,,,1409
BUENOS AIRES,Moreno,La Reja,6560010,,,,,1,,11,,,,,,,,,112,,,228,,,,,29,,1416,,,,,2,,,,,419,,,,,11,,,,,49,,,,,,,,796,,,,,56,,,,1836,,,,,,,449,,,,,,,,,1464
BUENOS AIRES,Moreno,Moreno,6560010,4,,,9,1,,75,10,,,677,,,264,,450,,,720,1194,,,,191,,6589,,5,,,50,,,7,,16181,,,,,138,,,,,17187,,,,,,,,421,,,,,2989,,,,7368,,,,,,,2008,,,,,,,,,7489
BUENOS AIRES,Moreno,Paso Del Rey,6560010,,,,3,,,,,,,,,,,,,,,2,9,,,,,,785,,,,1,,,,,,1,,,,,38,,,,,10,,,,,,,,,,,,,468,,,,2093,,,,,,,615,,,,,,,,,2780
BUENOS AIRES,Moreno,Trujui,6560010,,,,3,,,18,,,,,,,1,,259,,,2,24,,,,112,,1552,,,,,60,,,,,9,,,,,770,,,,,9045,,,,,,,,,,,,,987,,,,1251,,,,,,,252,,,,,,,,,1238
BUENOS AIRES,Morón,Castelar,6568010,,,,,,,,19,,,4,,,6,,5,,,13,103,,1,,5,,395,,96,,2,1,,,169,,49,,,,,557,,,,,51,,,,,,,,,,,,,13053,,,,2723,,,,,,,725,,,,,,,,,8406
BUENOS AIRES,Morón,El Palomar,6568010,,,,4,,,,68,,,,,,52,,,,,3,103,,,,3,,252,,50,,2,8,,,51,,87,,,,,282,,,,,15,,,,,,,,,,,,,6261,,,,1093,,,,,,,310,,,,,,,,,3642
BUENOS AIRES,Morón,Haedo,6568010,3,,,8,,,31,5,,,1,,,1,,94,,,19,40,,2,,71,,330,,50,,,175,,,149,,26,,,,,313,,,,,8728,,,,,,,,,,,,,6329,,,,981,,,,,,,211,,,,,,,,,4005
BUENOS AIRES,Morón,Moron,6568010,5,,,22,3,,76,24,,,10,,,14,,249,,,33,41,,,,153,,576,,78,,,521,,,158,,116,,,,,511,,,,,6778,,,,,,,,,,,,,13857,,,,2950,,,,,,,876,,,,,,,,,8458
BUENOS AIRES,Morón,Villa Sarmiento,6568010,1,,,1,,,5,,,,,,,,,24,,,1,88,,,,14,,224,,23,,1,3,,,95,,11,,,,,147,,,,,3413,,,,,,,,,,,,,2545,,,,489,,,,,,,122,,,,,,,,,1867
BUENOS AIRES,Navarro,José Juan Almeyra,6574010,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Navarro,Las Marianas,6574020,,,,,,,,,,,,,,36,,,,,,87,,,,9,,13,,29,,,7,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Navarro,Navarro,6574030,5,,,1,,,1,26,,,6,,,96,,55,3,,1,117,,,,113,,1319,,27,,,252,,,,,1,,,,,928,,,,,633,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,72
BUENOS AIRES,Navarro,Villa Moll  (Est. Moll),6574040,,,,,,,,,,,,,,19,,,7,,,72,,,,26,,15,,14,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,1
BUENOS AIRES,Necochea,Claraz,6581010,,,,,,,,,,,101,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Necochea,Costa Bonita,6581040,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Necochea,Energía,6581025,,,,,,,,,,,,,,,,2,,,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Necochea,Juan N. Fernández,6581030,,,,2,,,,,,,575,,,60,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Necochea,Necochea - Quequén,6581040,,,,1,,,129,9,,,,,,19,,1248,,,983,51,,1039,,1116,,1558,,222,,,2120,,,10,,586,,,,,2399,,,,,478,,,,,,,,,,,,,7535,,,,,,,,,,,,,,,,,,,,3712
BUENOS AIRES,Necochea,Nicanor Olivera  (Est. La Dulce),6581050,,,,,,,,193,,,22,,,285,,11,,,48,,,65,,,,89,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Necochea,OTROS,Sin Datos,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Olavarría,Colonia Hinojo,6595070,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Olavarría,Hinojo,6595060,,,,1,,,2,,,,,,,15,,1,,,,,,,,5,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Olavarría,Olavarría,6595070,,,,5,,,6,3,,,2,,,123,,259,,,695,2,,,,502,,1342,,188,,,927,,,381,,40,,,,,837,,,,,46,,,,,,,,,,,,,9949,,,,,,,,,,,,,,,,,,,,7472
BUENOS AIRES,Olavarría,Sierra Chica,6595100,,,,,,,,,,,,,,15,,,,,1,,,,,,,1,,6,,,,,,7,,,,,,,39,,,,,,,,,,,,,,,,,,262,,,,,,,,,,,,,,,,,,,,159
BUENOS AIRES,Olavarría,Sierras Bayas,6595110,,,,,,,1,,,,,,,15,,37,,,,,,,,86,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Olavarría,Villa Alfredo Fortabat,6595120,,,,,,,,,,,,,,15,,,,,,163,,,,13,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Otros,AMBA,Sin Datos,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Otros,OTROS,Sin Datos,51,,,30362,,,,8,,,,,,5,,6,,,1,2,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Patagones,Bahía San Blas,6602010,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Patagones,Carmen de Patagones,6602030,,,,1,,,7,11,,,,,,3,,176,,,,,,,,423,,,,,,,599,,,,,,,,,,,,,,,4161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Patagones,José B. Casas,6602040,,,,,,,,,,,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Patagones,Juan A. Pradere,6602050,,,,,,,,,,,2,,,,,,2,,,44,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Patagones,Stroeder,6602060,,,,,,,,,,,11,,,,,,6,,157,,,,,,,,,,,,,,,,,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Patagones,Villalonga,6602070,,,,,,,,,,,71,,,,,4,76,,,98,,,,10,,201,,,,,109,,,,,548,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,Capitán Castro,6609010,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,Chiclana,6609080,,,,,,,,6,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,Francisco Madero,6609030,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,Inocencio Sosa,6609035,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,Juan José Paso,6609040,10,,,,,,,,,,272,,,72,,,31,,,16,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,Magdala,6609050,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,Mones Cazón,6609060,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,Nueva Plata,6609070,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,Pehuajó,6609080,,,,2,,,23,5,,,,,,544,,857,,,407,,,,,1432,,20,,,,,1265,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,San Bernardo  (Est. Guanaco),6609090,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pehuajó,San Esteban,6609020,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pellegrini,Pellegrini,6616030,,,,1,,,2,,,,2,,,,,18,,,,827,,,,71,,,,,,,245,,,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Acevedo,6623010,110,,,,,,,,,,,,,5,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Fontezuela,6623020,,,,,,,,37,,,,,,,,,,,,87,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Guerrico,6623030,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Juan A. de la Peña,6623040,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Juan Anchorena  (Est. Urquiza),6623050,,,,,,,,77,,,,,,,,,,,,207,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,La Violeta,6623060,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Manuel Ocampo,6623070,,,,,,,,,,,,,,,,,,,374,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Mariano H. Alfonzo  (Est. San Patricio),6623090,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Pergamino,6623100,7,,,3,1,,121,254,,,,,,1277,,1319,17,,1704,9,,18,,912,,371,,147,,,523,,,361,,16,,,,,543,,,,,133,,,,,,,,,,,,,11310,,,,,,,,,,,,,,,,,,,,4933
BUENOS AIRES,Pergamino,Pinzón,6623110,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Rancagua,6623120,1,,,,,,,,,,109,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pergamino,Villa San José,6623140,,,,,,,,,,,,,,15,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pila,Casalins,6630010,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pila,Pila,6630020,,,,,,,,,,,,,,,,,6,,,19,,,,13,,5,,3,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pilar,Del Viso,6638040,2,,,,,,,93,,,162,,,754,,,7,,16,1919,,,,287,,2757,,886,,,12,,,8,,817,,,,,458,,,,,2857,,,,,,,,368,,,,,5346,,,,1128,,,,,,,311,,,,,,,,,2314
BUENOS AIRES,Pilar,Fátima,6638040,11,,,,,,4,,,,,,,,,30,,,,1,,,,7,,,,,,,3,,,,,9,,,,,1,,,,,16,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,19
BUENOS AIRES,Pilar,La Lonja,6638040,83,,,,,,,125,,,35,,,453,,,7,,,596,,,,55,,987,,63,,,4,,,9,,59,,,,,71,,,,,128,,,,,,,,127,,,,,656,,,,103,,,,,,,13,,,,,,,,,721
BUENOS AIRES,Pilar,Los Cachorros,6638040,,,,,,,,,,,,,,,,,,,2,,,,,,,85,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,6,,,,1458,,,,,,,347,,,,,,,,,169
BUENOS AIRES,Pilar,Manuel Alberti,Sin Datos,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pilar,Manzanares,6638040,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pilar,Maquinista F. Savio (oeste),6638040,,,,,,,,,,,,,,5,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pilar,OTROS,Sin Datos,,,,,,,,,,,,,,31,,,,,,237,,,,,,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pilar,Pilar,6638040,125,,,10,2,,53,86,,,342,,,292,,297,13,,14,1481,,,,430,,3507,,193,,,408,,,39,,9143,,,,,243,,,,,9473,,,,,,,,47,,,,,2540,,,,4904,,,,,,,1292,,,,,,,,,4259
BUENOS AIRES,Pilar,Presidente Derqui,6638040,1,,,,,,,,,,,,,14,,,1564,,6,239,,,,,,532,,,,,,,,,,,,,,,30,,,,,4,,,,,,,,,,,,,24,,,,1659,,,,,,,436,,,,,,,,,1028
BUENOS AIRES,Pilar,Santa Teresa,6638040,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pilar,Tortuguitas,6638040,,,,,2,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUENOS AIRES,Pilar,Villa Astolfi,6638040,,,,,,,,,,,,,,1,,,,,,8,,,,,,24,,,,,,,,,,,,,,,31,,,,,1,,,,,,,,,,,,,2,,,,612,,,,,,,132,,,,,,,,,130
BUENOS AIRES,Pilar,Villa Rosa,6638040,11,,,1,,,18,,,,5,,,71,,179,,,2,397,,,,157,,122,,15,,,179,,,27,,365,,,,,147,,,,,12,,,,,,,,,,,,,1317,,,,1411,,,,,,,363,,,,,,,,,1931
BUENOS AIRES,Pilar,Zelaya,6638040,,,,,,,,,,,,,,7,,,,,,8,,,,,,19,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,1,,,,,,,,,
BUENOS AIRES,Pinamar,Carilo,Sin Datos,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,,,,,,,,,,,,,,,,,,,,479
BUENOS AIRES,Pinamar,Pinamar,6644010,1000,,,2,1,,3,16,,,1,,,57,,21,,,8,381,,,,20,,15696,,122,,,4578,,,25,,26,,,,,116,,,,,21,,,,,,,,,,,,,1749,,,,,,,,,,,,,,,,,,,,953
BUENOS AIRES,Presidente Perón,Guernica,6648010,2,,,,,,9,1,,,42,,,49,,65,15,,24,,,3,,30,,587,,,,,43,,,4,,2,,,,,42,,,,,3577,,,,,,,,,,,,,327,,,,6712,,,,,,,1447,,,,,,,,,3588
BUENOS AIRES,Puán,Bordenave,6651020,,,,1,,,,,,349,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
